danceability,energy,speechiness,instrumentalness,liveness,valence,tempo,duration_min,release_year,key,mode,time_signature,playlist_genre,track_popularity,label_kaggle
0.814,0.482,0.108,2.65e-06,0.0881,0.646,92.954,3.673233333333333,2023.0,6.0,1.0,4.0,ambient,51,0
0.85,0.71,0.252,0.0,0.107,0.667,109.307,2.78695,2023.0,1.0,0.0,4.0,ambient,34,0
0.884,0.719,0.141,0.000573,0.23,0.379,101.053,2.5799833333333333,2023.0,5.0,0.0,4.0,ambient,42,0
0.825,0.616,0.138,0.0,0.131,0.596,100.008,2.5557833333333333,2023.0,2.0,0.0,4.0,ambient,60,0
0.553,0.798,0.219,3.98e-05,0.0711,0.429,155.313,2.5,2023.0,6.0,0.0,5.0,ambient,26,0
0.714,0.609,0.425,0.0,0.577,0.631,106.311,2.7666,2023.0,1.0,1.0,4.0,ambient,23,0
0.459,0.677,0.415,0.00351,0.0797,0.311,86.875,3.0113333333333334,2023.0,7.0,0.0,4.0,ambient,42,0
0.834,0.742,0.0656,0.00699,0.313,0.501,107.038,2.56125,2023.0,11.0,0.0,4.0,ambient,30,0
0.687,0.838,0.145,4.4e-05,0.202,0.79,111.984,3.89285,2023.0,1.0,0.0,4.0,ambient,62,0
0.828,0.692,0.242,0.0,0.108,0.417,113.013,2.90395,2024.0,1.0,0.0,4.0,ambient,36,0
0.634,0.765,0.192,0.0,0.153,0.433,105.249,3.7908,2023.0,1.0,0.0,4.0,ambient,43,0
0.654,0.821,0.274,0.000192,0.112,0.2,167.044,2.9006333333333334,2023.0,1.0,0.0,4.0,ambient,47,0
0.58,0.69,0.0997,0.000251,0.209,0.672,114.633,3.249233333333333,2023.0,5.0,1.0,5.0,ambient,54,0
0.72,0.582,0.297,0.0,0.231,0.804,178.943,2.05725,2023.0,3.0,0.0,4.0,ambient,43,0
0.829,0.626,0.0899,0.000132,0.112,0.716,96.036,3.5312333333333332,2023.0,5.0,1.0,4.0,ambient,46,0
0.841,0.43,0.205,0.000712,0.101,0.67,99.933,2.7204,2023.0,7.0,1.0,4.0,ambient,41,0
0.62,0.525,0.517,0.0,0.122,0.958,118.491,3.1906666666666665,2023.0,5.0,0.0,5.0,ambient,26,0
0.738,0.649,0.167,0.0,0.215,0.677,98.003,3.7106666666666666,2023.0,4.0,1.0,4.0,ambient,44,0
0.569,0.5,0.239,0.0,0.148,0.118,116.058,3.6442833333333335,2023.0,6.0,0.0,5.0,ambient,63,0
0.648,0.879,0.158,0.0,0.0898,0.624,94.77,2.38405,2023.0,8.0,1.0,4.0,ambient,32,0
0.752,0.811,0.385,0.0,0.454,0.563,99.699,2.130316666666667,2023.0,0.0,1.0,4.0,ambient,39,0
0.596,0.646,0.0998,0.0,0.109,0.591,95.464,3.4579,2022.0,9.0,0.0,4.0,ambient,34,0
0.837,0.536,0.373,0.000774,0.26,0.812,103.999,2.464933333333333,2023.0,0.0,1.0,4.0,ambient,33,0
0.741,0.612,0.145,5.81e-06,0.133,0.496,100.245,3.852533333333333,2023.0,9.0,0.0,4.0,ambient,50,0
0.719,0.647,0.143,6.75e-06,0.102,0.471,90.012,2.93345,2023.0,7.0,1.0,4.0,ambient,41,0
0.819,0.746,0.309,0.000216,0.103,0.23,132.852,2.2803166666666668,2023.0,11.0,0.0,5.0,ambient,32,0
0.925,0.511,0.298,3.58e-06,0.13,0.554,102.935,2.9409,2023.0,9.0,0.0,4.0,ambient,35,0
0.529,0.57,0.392,7.33e-06,0.148,0.734,70.069,3.3409666666666666,2023.0,6.0,0.0,3.0,ambient,42,0
0.703,0.563,0.408,0.0,0.0895,0.66,62.624,3.0679666666666665,2022.0,3.0,0.0,5.0,ambient,44,0
0.783,0.849,0.0524,0.00415,0.109,0.693,98.044,2.6562,2023.0,8.0,1.0,4.0,ambient,40,0
0.799,0.632,0.157,0.0,0.111,0.57,95.907,2.7117166666666668,2023.0,0.0,1.0,4.0,ambient,24,0
0.786,0.612,0.151,0.0,0.0976,0.415,113.133,2.7259333333333333,2023.0,7.0,1.0,4.0,ambient,39,0
0.505,0.533,0.197,0.0,0.144,0.391,123.176,3.2020833333333334,2023.0,6.0,0.0,5.0,ambient,42,0
0.58,0.594,0.317,0.0,0.101,0.52,114.748,3.68695,2023.0,6.0,1.0,4.0,ambient,65,0
0.727,0.358,0.276,7.83e-05,0.107,0.31,94.85,3.4105333333333334,2023.0,8.0,1.0,4.0,ambient,50,0
0.461,0.365,0.0417,0.000611,0.152,0.294,113.009,2.60715,2023.0,2.0,0.0,4.0,ambient,51,0
0.747,0.808,0.159,9.13e-06,0.455,0.488,111.993,2.3217,2023.0,0.0,1.0,4.0,ambient,36,0
0.572,0.706,0.117,0.0122,0.113,0.158,114.004,2.42105,2023.0,2.0,1.0,4.0,ambient,54,0
0.424,0.872,0.0668,0.000401,0.155,0.713,76.228,3.1990833333333333,2023.0,7.0,1.0,5.0,ambient,29,0
0.734,0.675,0.107,0.0,0.0584,0.755,113.949,2.42105,2023.0,6.0,0.0,4.0,ambient,55,0
0.776,0.82,0.0849,0.089,0.195,0.576,115.046,3.09565,2023.0,1.0,0.0,4.0,ambient,53,0
0.854,0.731,0.0485,0.00548,0.131,0.598,113.018,3.14975,2023.0,9.0,1.0,4.0,ambient,64,0
0.732,0.736,0.323,0.0,0.124,0.87,76.656,3.48195,2023.0,11.0,0.0,5.0,ambient,62,0
0.762,0.873,0.176,0.0,0.122,0.453,92.001,3.4995,2023.0,11.0,0.0,4.0,ambient,54,0
0.791,0.813,0.0762,0.000341,0.487,0.845,97.016,3.19175,2022.0,2.0,1.0,4.0,ambient,42,0
0.803,0.608,0.105,1.48e-06,0.0775,0.667,97.03,2.6798333333333333,2023.0,5.0,0.0,4.0,ambient,24,0
0.744,0.649,0.174,0.0,0.0759,0.829,93.04,3.6016833333333333,2023.0,9.0,1.0,4.0,ambient,44,0
0.727,0.592,0.0587,0.751,0.296,0.769,94.036,1.9149,2023.0,6.0,0.0,4.0,ambient,21,0
0.85,0.715,0.164,1.25e-06,0.142,0.637,98.022,2.7836166666666666,2023.0,5.0,1.0,4.0,ambient,24,0
0.476,0.707,0.0667,0.00255,0.333,0.606,153.925,2.8058666666666667,2023.0,9.0,0.0,3.0,ambient,42,0
0.387,0.462,0.26,0.0,0.116,0.392,77.421,4.3077,2023.0,11.0,1.0,4.0,ambient,15,0
0.761,0.744,0.0856,0.0,0.116,0.224,140.057,2.8686166666666666,2023.0,2.0,1.0,4.0,ambient,29,0
0.799,0.476,0.432,0.0,0.123,0.294,100.008,1.54315,2023.0,5.0,0.0,4.0,ambient,39,0
0.482,0.505,0.261,0.0,0.0968,0.426,80.332,3.530116666666667,2023.0,2.0,0.0,4.0,ambient,18,0
0.693,0.542,0.227,0.00024,0.242,0.482,185.812,3.524783333333333,2023.0,1.0,1.0,4.0,ambient,23,0
0.765,0.291,0.39,0.0179,0.27,0.42,183.909,2.6093333333333333,2023.0,11.0,0.0,4.0,ambient,41,0
0.816,0.919,0.0573,0.0,0.106,0.965,149.935,3.2588166666666667,2023.0,9.0,0.0,4.0,ambient,24,0
0.541,0.555,0.341,0.000523,0.106,0.366,61.256,2.5491166666666665,2023.0,9.0,0.0,5.0,ambient,41,0
0.663,0.647,0.265,0.0,0.0909,0.691,128.491,2.3125,2023.0,10.0,0.0,4.0,ambient,46,0
0.581,0.654,0.285,2e-05,0.301,0.687,124.387,2.798033333333333,2023.0,11.0,1.0,5.0,ambient,56,0
0.859,0.701,0.0723,0.000113,0.149,0.564,111.998,2.75,2023.0,2.0,1.0,4.0,ambient,46,0
0.784,0.682,0.31,0.0,0.0976,0.839,93.949,3.4063666666666665,2023.0,11.0,0.0,4.0,ambient,18,0
0.679,0.854,0.0868,0.86,0.642,0.629,160.044,3.933333333333333,2023.0,1.0,1.0,4.0,ambient,20,0
0.778,0.644,0.323,0.000115,0.117,0.47,142.724,2.5587166666666668,2022.0,0.0,1.0,5.0,ambient,54,0
0.835,0.594,0.177,0.000713,0.0577,0.645,104.855,3.7167666666666666,2023.0,6.0,0.0,4.0,ambient,33,0
0.76,0.667,0.0369,0.0,0.096,0.541,96.058,3.4125,2023.0,4.0,0.0,4.0,ambient,56,0
0.931,0.557,0.128,0.0,0.122,0.501,108.018,3.8823666666666665,2011.0,1.0,1.0,4.0,ambient,22,0
0.534,0.821,0.107,1.02e-05,0.078,0.509,111.032,2.3686666666666665,2023.0,5.0,1.0,5.0,ambient,63,0
0.704,0.611,0.0721,0.0138,0.191,0.749,94.999,2.5894666666666666,2023.0,9.0,0.0,4.0,ambient,42,0
0.727,0.743,0.179,0.00447,0.133,0.431,102.716,2.368933333333333,2023.0,9.0,0.0,4.0,ambient,32,0
0.418,0.671,0.104,1.68e-06,0.116,0.71,196.505,3.221216666666667,2023.0,4.0,0.0,4.0,ambient,44,0
0.69,0.779,0.231,0.00587,0.0867,0.633,93.564,2.066666666666667,2023.0,7.0,1.0,4.0,ambient,44,0
0.831,0.574,0.119,0.00137,0.175,0.579,133.112,2.45035,2023.0,0.0,1.0,5.0,ambient,53,0
0.748,0.536,0.0978,0.000885,0.223,0.624,96.803,2.5774166666666667,2023.0,0.0,1.0,4.0,ambient,22,0
0.772,0.694,0.12,0.0147,0.143,0.529,97.117,2.9690666666666665,2023.0,0.0,1.0,4.0,ambient,50,0
0.736,0.542,0.215,0.0,0.101,0.766,109.956,2.3908833333333335,2022.0,2.0,0.0,4.0,ambient,38,0
0.158,0.000947,0.0507,0.969,0.137,0.0325,71.912,2.75,2024.0,0.0,1.0,3.0,ambient,53,0
0.157,0.00253,0.0565,0.944,0.113,0.0369,133.059,2.9766666666666666,2024.0,1.0,1.0,5.0,ambient,51,0
0.133,0.000778,0.0507,0.869,0.11,0.0464,69.847,3.1287833333333332,2023.0,1.0,1.0,5.0,ambient,53,0
0.0602,0.00961,0.0498,0.989,0.0922,0.0942,64.154,3.5104166666666665,2021.0,7.0,1.0,4.0,ambient,52,0
0.133,0.0016,0.0578,0.929,0.112,0.0315,142.818,3.3,2024.0,0.0,1.0,4.0,ambient,53,0
0.149,0.00776,0.0381,0.952,0.0983,0.0409,138.427,2.9100166666666665,2024.0,5.0,1.0,4.0,ambient,54,0
0.204,0.0164,0.0433,0.94,0.111,0.037,138.053,3.0453166666666664,2024.0,5.0,1.0,4.0,ambient,50,0
0.148,0.0137,0.0422,0.936,0.119,0.0382,137.908,3.4875,2023.0,7.0,1.0,5.0,ambient,57,0
0.0783,0.00478,0.0539,0.95,0.113,0.112,80.186,2.67355,2022.0,2.0,1.0,5.0,ambient,52,0
0.0914,0.0168,0.0406,0.969,0.11,0.0296,68.643,2.7,2024.0,10.0,1.0,3.0,ambient,45,0
0.188,0.0152,0.038,0.956,0.107,0.0435,73.503,2.63905,2024.0,0.0,1.0,1.0,ambient,54,0
0.137,0.0455,0.0358,0.824,0.11,0.0388,142.405,2.739133333333333,2024.0,3.0,1.0,5.0,ambient,49,0
0.14,0.00438,0.0425,0.952,0.114,0.0388,70.706,3.3333333333333335,2024.0,10.0,0.0,3.0,ambient,52,0
0.142,0.00949,0.0355,0.896,0.0984,0.049,140.739,2.177416666666667,2023.0,2.0,0.0,3.0,ambient,50,0
0.159,0.0117,0.0432,0.971,0.105,0.035,131.199,3.029166666666667,2024.0,8.0,1.0,4.0,ambient,49,0
0.143,0.0146,0.0427,0.922,0.0849,0.0548,139.436,2.60135,2024.0,0.0,1.0,3.0,ambient,49,0
0.0823,0.000487,0.0505,0.873,0.11,0.0349,172.224,2.3023666666666665,2023.0,1.0,1.0,3.0,ambient,50,0
0.226,0.00295,0.0413,0.946,0.207,0.0347,68.922,2.7857166666666666,2024.0,1.0,1.0,5.0,ambient,48,0
0.0668,0.000835,0.0534,0.957,0.111,0.0357,74.578,2.873866666666667,2024.0,0.0,1.0,3.0,ambient,48,0
0.0631,0.00644,0.0453,0.87,0.107,0.0639,69.321,3.175,2024.0,2.0,1.0,4.0,ambient,45,0
0.152,0.00158,0.0472,0.971,0.116,0.04,134.497,2.95,2024.0,3.0,1.0,4.0,ambient,60,0
0.137,0.0217,0.0408,0.832,0.0818,0.0974,142.924,2.910416666666667,2024.0,7.0,1.0,3.0,ambient,47,0
0.148,0.000816,0.0553,0.964,0.09,0.267,136.037,2.966666666666667,2024.0,3.0,1.0,1.0,ambient,43,0
0.154,0.0105,0.038,0.957,0.103,0.0514,135.418,2.8175833333333333,2024.0,4.0,1.0,4.0,ambient,54,0
0.167,0.0111,0.0379,0.71,0.092,0.0561,70.526,3.331183333333333,2024.0,5.0,1.0,3.0,ambient,28,0
0.143,0.0113,0.0462,0.785,0.117,0.0398,139.355,3.18235,2024.0,5.0,0.0,3.0,ambient,46,0
0.145,0.00736,0.0403,0.775,0.116,0.0369,140.011,2.75,2024.0,1.0,1.0,5.0,ambient,32,0
0.145,0.00587,0.0444,0.92,0.11,0.0371,139.301,2.7333333333333334,2024.0,0.0,1.0,5.0,ambient,47,0
0.195,0.00747,0.0571,0.945,0.135,0.0405,73.896,2.5,2024.0,2.0,1.0,4.0,ambient,27,0
0.0716,0.0324,0.0445,0.97,0.0939,0.0368,78.513,3.3,2024.0,4.0,1.0,3.0,ambient,30,0
0.185,0.000952,0.0446,0.956,0.0966,0.0723,69.919,2.7945166666666665,2024.0,2.0,1.0,3.0,ambient,48,0
0.121,0.00725,0.0441,0.971,0.114,0.0334,71.939,2.5370333333333335,2024.0,2.0,1.0,4.0,ambient,64,0
0.152,0.000539,0.0512,0.934,0.108,0.0371,134.125,3.4289666666666667,2024.0,3.0,1.0,5.0,ambient,46,0
0.117,0.00375,0.0363,0.884,0.0778,0.0581,65.669,2.3,2024.0,9.0,1.0,4.0,ambient,27,0
0.172,0.000237,0.0671,0.967,0.11,0.0383,73.664,3.2577666666666665,2024.0,0.0,1.0,4.0,ambient,61,0
0.159,0.0294,0.0371,0.921,0.11,0.0311,136.585,2.3125,2024.0,4.0,1.0,3.0,ambient,52,0
0.136,0.00403,0.0411,0.529,0.109,0.0835,142.112,2.4757,2024.0,5.0,1.0,3.0,ambient,46,0
0.171,0.00817,0.0449,0.855,0.0859,0.0355,67.449,2.566666666666667,2024.0,0.0,1.0,3.0,ambient,63,0
0.151,0.00081,0.0552,0.941,0.112,0.0389,134.584,2.9286666666666665,2024.0,6.0,1.0,4.0,ambient,60,0
0.151,0.0233,0.0449,0.946,0.107,0.0321,137.355,2.220833333333333,2024.0,4.0,1.0,4.0,ambient,45,0
0.22,0.0808,0.0342,0.706,0.12,0.0345,61.999,2.24225,2024.0,9.0,1.0,3.0,ambient,45,0
0.14,0.0014,0.0561,0.965,0.111,0.112,140.078,2.6992833333333333,2024.0,5.0,1.0,4.0,ambient,66,0
0.148,0.00898,0.0446,0.91,0.104,0.0632,137.553,2.44,2024.0,7.0,1.0,4.0,ambient,62,0
0.173,0.00322,0.0383,0.808,0.0938,0.0345,69.321,3.064983333333333,2024.0,9.0,1.0,3.0,ambient,45,0
0.14,0.00379,0.0409,0.972,0.113,0.192,140.649,2.7071666666666667,2024.0,7.0,1.0,1.0,ambient,44,0
0.127,0.0557,0.0434,0.819,0.103,0.0644,71.766,3.8,2024.0,2.0,1.0,4.0,ambient,44,0
0.0913,0.0173,0.0478,0.845,0.0999,0.039,77.551,3.19285,2024.0,0.0,1.0,4.0,ambient,44,0
0.124,0.000202,0.0987,0.972,0.11,0.0346,71.599,3.1064666666666665,2024.0,0.0,1.0,4.0,ambient,61,0
0.135,0.000546,0.0559,0.97,0.0908,0.0487,141.408,3.0153833333333333,2024.0,3.0,1.0,5.0,ambient,45,0
0.0589,0.000642,0.0618,0.943,0.114,0.424,71.7,2.8625,2023.0,10.0,1.0,5.0,ambient,44,0
0.146,0.00145,0.0544,0.96,0.155,0.0393,137.261,3.6,2023.0,2.0,1.0,3.0,ambient,46,0
0.15,0.00207,0.0411,0.853,0.117,0.149,71.505,2.966666666666667,2023.0,2.0,1.0,3.0,ambient,52,0
0.161,0.01,0.039,0.914,0.0999,0.038,73.055,2.6614166666666668,2024.0,1.0,1.0,4.0,ambient,44,0
0.143,0.00641,0.0414,0.939,0.102,0.0539,68.298,2.68925,2024.0,5.0,1.0,5.0,ambient,66,0
0.195,0.021,0.0328,0.831,0.106,0.145,71.371,2.1328666666666667,2024.0,8.0,1.0,3.0,ambient,44,0
0.175,0.00167,0.0445,0.949,0.108,0.0367,67.628,2.611066666666667,2024.0,1.0,1.0,3.0,ambient,49,0
0.14,0.0037,0.0489,0.93,0.112,0.141,140.566,2.8347,2024.0,1.0,1.0,4.0,ambient,43,0
0.189,0.00645,0.0378,0.833,0.112,0.0487,74.189,2.966666666666667,2024.0,6.0,1.0,5.0,ambient,43,0
0.19,0.003,0.0419,0.845,0.111,0.0588,66.701,2.3388833333333334,2024.0,0.0,1.0,3.0,ambient,44,0
0.144,0.0024,0.0559,0.971,0.116,0.221,137.633,2.8,2024.0,10.0,1.0,3.0,ambient,62,0
0.145,0.00389,0.0456,0.953,0.121,0.0407,138.54,2.9,2024.0,7.0,1.0,4.0,ambient,48,0
0.0727,0.00311,0.0436,0.954,0.109,0.0374,76.933,4.273133333333333,2024.0,3.0,1.0,1.0,ambient,47,0
0.0959,0.00223,0.0523,0.808,0.124,0.0389,62.672,3.4171,2023.0,11.0,1.0,4.0,ambient,43,0
0.153,0.00991,0.0387,0.917,0.118,0.0387,141.278,2.65,2024.0,6.0,1.0,3.0,ambient,43,0
0.0703,0.00911,0.0443,0.958,0.111,0.0742,76.362,2.8888833333333332,2023.0,6.0,1.0,3.0,ambient,43,0
0.148,0.00204,0.0452,0.803,0.108,0.117,136.698,2.6416666666666666,2024.0,2.0,1.0,5.0,wellness,55,0
0.146,0.00257,0.048,0.965,0.108,0.0358,138.171,2.7402166666666665,2024.0,8.0,1.0,4.0,wellness,55,0
0.17,0.00722,0.046,0.879,0.108,0.0372,125.772,2.9927,2024.0,6.0,1.0,4.0,wellness,54,0
0.0932,0.00398,0.0425,0.831,0.105,0.124,85.993,2.6463666666666668,2023.0,0.0,1.0,3.0,wellness,57,0
0.147,0.00736,0.0414,0.899,0.115,0.0399,139.362,2.4965333333333333,2024.0,2.0,1.0,4.0,wellness,61,0
0.234,0.0121,0.0464,0.785,0.11,0.185,71.632,2.929866666666667,2022.0,1.0,1.0,4.0,wellness,60,0
0.178,0.0198,0.0389,0.963,0.106,0.0395,66.825,2.3,2024.0,11.0,1.0,4.0,wellness,49,0
0.151,0.0285,0.038,0.916,0.12,0.0871,73.187,3.05,2022.0,11.0,0.0,4.0,wellness,55,0
0.154,0.00214,0.0528,0.973,0.108,0.037,131.992,3.1222166666666666,2023.0,5.0,1.0,5.0,wellness,58,0
0.151,0.00131,0.0455,0.949,0.104,0.0501,136.573,3.3666666666666667,2023.0,2.0,1.0,3.0,wellness,54,0
0.179,0.00913,0.0363,0.901,0.108,0.0618,71.341,2.75695,2024.0,7.0,1.0,5.0,wellness,49,0
0.181,0.000323,0.0608,0.972,0.109,0.0335,73.109,2.6875,2023.0,1.0,1.0,4.0,wellness,53,0
0.166,0.00555,0.0344,0.71,0.0906,0.0747,68.571,2.8864833333333335,2024.0,11.0,1.0,4.0,wellness,50,0
0.135,0.00489,0.0467,0.873,0.0842,0.089,143.452,2.5375,2024.0,5.0,1.0,1.0,wellness,58,0
0.0764,0.00151,0.0383,0.922,0.106,0.0891,173.15,2.3,2023.0,8.0,1.0,3.0,wellness,52,0
0.151,0.00251,0.0456,0.967,0.111,0.0546,136.472,2.8833333333333333,2024.0,6.0,1.0,3.0,wellness,58,0
0.182,0.00838,0.0656,0.785,0.15,0.0327,67.955,2.5083333333333333,2024.0,0.0,1.0,4.0,wellness,66,0
0.166,0.00116,0.0505,0.972,0.111,0.0332,69.044,2.58,2024.0,5.0,1.0,3.0,wellness,51,0
0.142,0.00308,0.0412,0.965,0.112,0.072,139.117,2.6871666666666667,2024.0,8.0,1.0,3.0,wellness,51,0
0.143,0.00122,0.047,0.961,0.113,0.163,139.652,2.48805,2024.0,2.0,1.0,4.0,wellness,49,0
0.145,0.00143,0.0544,0.972,0.11,0.0336,137.138,2.7375,2024.0,1.0,1.0,3.0,wellness,51,0
0.137,0.00218,0.0431,0.931,0.115,0.0377,68.426,2.95,2024.0,0.0,1.0,3.0,wellness,50,0
0.144,0.00235,0.049,0.898,0.116,0.146,138.192,2.96,2024.0,8.0,1.0,4.0,wellness,51,0
0.143,0.00203,0.0465,0.967,0.108,0.0397,138.376,3.1517166666666667,2024.0,0.0,1.0,3.0,wellness,49,0
0.0676,0.0033,0.0507,0.963,0.106,0.0368,72.295,2.8,2024.0,7.0,1.0,4.0,wellness,52,0
0.217,0.00897,0.0392,0.89,0.109,0.0379,72.358,2.507433333333333,2024.0,7.0,1.0,3.0,wellness,66,0
0.204,0.00124,0.0516,0.953,0.119,0.0738,71.562,2.9717333333333333,2024.0,0.0,1.0,5.0,wellness,48,0
0.149,0.00177,0.0515,0.788,0.111,0.0316,137.129,2.9814833333333333,2024.0,0.0,1.0,3.0,wellness,47,0
0.154,0.00404,0.0493,0.952,0.128,0.0389,135.785,2.7869333333333333,2024.0,2.0,1.0,3.0,wellness,33,0
0.182,0.00724,0.0427,0.813,0.108,0.102,72.04,2.6586833333333333,2024.0,4.0,0.0,5.0,wellness,33,0
0.169,0.00418,0.047,0.703,0.119,0.0673,72.675,2.5,2024.0,0.0,1.0,4.0,wellness,41,0
0.144,0.0131,0.0568,0.859,0.109,0.0369,140.781,2.7333333333333334,2024.0,2.0,1.0,3.0,wellness,48,0
0.149,0.00185,0.052,0.948,0.105,0.0683,136.52,3.1566,2024.0,2.0,1.0,4.0,wellness,47,0
0.138,0.00175,0.0504,0.968,0.15,0.0388,140.224,2.9851666666666667,2024.0,0.0,0.0,3.0,wellness,49,0
0.142,0.0146,0.0569,0.606,0.112,0.131,141.779,2.841666666666667,2024.0,11.0,1.0,4.0,wellness,47,0
0.166,0.000824,0.0564,0.782,0.109,0.0323,69.856,2.66875,2024.0,0.0,1.0,3.0,wellness,47,0
0.188,0.00948,0.0376,0.96,0.109,0.0738,67.237,2.5223333333333335,2024.0,7.0,0.0,4.0,wellness,46,0
0.143,0.000438,0.0448,0.88,0.111,0.0418,137.949,2.410416666666667,2023.0,8.0,1.0,3.0,wellness,46,0
0.162,0.001,0.0479,0.969,0.112,0.0604,128.553,2.75,2024.0,10.0,0.0,4.0,wellness,46,0
0.15,0.0066,0.0455,0.902,0.104,0.0352,137.276,2.527083333333333,2024.0,9.0,1.0,4.0,wellness,46,0
0.143,0.00134,0.0517,0.968,0.103,0.0382,138.002,2.345833333333333,2024.0,2.0,1.0,4.0,wellness,65,0
0.144,0.000251,0.0964,0.972,0.11,0.0552,72.786,2.88,2024.0,9.0,1.0,5.0,wellness,46,0
0.183,0.00106,0.0495,0.74,0.111,0.0798,137.063,2.745833333333333,2024.0,0.0,1.0,3.0,wellness,45,0
0.144,0.00165,0.0525,0.925,0.145,0.0336,138.002,2.6865666666666668,2024.0,6.0,1.0,3.0,wellness,45,0
0.152,0.00545,0.0488,0.839,0.1,0.0513,136.382,2.4513833333333332,2024.0,11.0,1.0,5.0,wellness,47,0
0.153,0.00591,0.0384,0.851,0.13,0.0583,67.999,2.3291666666666666,2024.0,11.0,1.0,4.0,wellness,46,0
0.145,0.00843,0.0414,0.834,0.148,0.0501,139.756,2.4892666666666665,2024.0,7.0,1.0,3.0,wellness,50,0
0.138,0.00511,0.0473,0.972,0.106,0.0353,142.247,2.3561833333333335,2024.0,0.0,1.0,4.0,wellness,64,0
0.162,0.00177,0.0485,0.96,0.108,0.0374,68.359,2.825,2023.0,0.0,1.0,3.0,wellness,45,0
0.166,0.0398,0.0468,0.974,0.1,0.0365,126.947,2.9166666666666665,2024.0,3.0,1.0,5.0,wellness,45,0
0.198,0.0117,0.0398,0.84,0.101,0.0409,68.367,2.7666666666666666,2023.0,2.0,1.0,3.0,wellness,45,0
0.155,0.00223,0.044,0.888,0.136,0.0362,134.372,3.1145833333333335,2024.0,1.0,1.0,4.0,wellness,48,0
0.149,0.00382,0.0659,0.967,0.109,0.0423,136.915,3.25,2023.0,2.0,1.0,3.0,wellness,50,0
0.148,0.000522,0.0508,0.966,0.113,0.0578,60.37,3.111466666666667,2023.0,2.0,1.0,4.0,wellness,47,0
0.131,0.0243,0.0394,0.714,0.0854,0.197,69.172,2.9800666666666666,2024.0,6.0,1.0,4.0,wellness,49,0
0.133,0.0238,0.0482,0.797,0.0968,0.0973,75.7,2.8237666666666668,2022.0,5.0,1.0,4.0,wellness,55,0
0.156,0.00183,0.0483,0.837,0.114,0.126,133.97,3.1,2023.0,10.0,1.0,3.0,wellness,46,0
0.131,0.00186,0.0383,0.932,0.142,0.0907,79.471,2.4232666666666667,2022.0,8.0,1.0,4.0,wellness,49,0
0.0632,0.0039,0.0472,0.822,0.124,0.0777,63.037,2.783333333333333,2023.0,7.0,1.0,3.0,wellness,47,0
0.214,0.0039,0.0466,0.858,0.0924,0.144,134.247,2.3522333333333334,2022.0,5.0,1.0,4.0,wellness,50,0
0.148,0.00389,0.0425,0.829,0.108,0.0395,138.012,3.26,2021.0,7.0,1.0,3.0,wellness,52,0
0.132,0.000931,0.0449,0.873,0.125,0.183,69.504,3.1197666666666666,2022.0,0.0,0.0,3.0,wellness,45,0
0.147,0.017,0.0743,0.942,0.11,0.155,69.119,3.6,2024.0,3.0,1.0,5.0,wellness,44,0
0.139,0.000998,0.0523,0.888,0.111,0.108,140.753,3.2,2023.0,2.0,1.0,3.0,wellness,47,0
0.133,0.00187,0.0516,0.926,0.111,0.038,67.35,3.0166666666666666,2024.0,0.0,1.0,5.0,wellness,44,0
0.152,0.0155,0.042,0.969,0.107,0.0891,135.482,3.37245,2023.0,3.0,0.0,1.0,wellness,47,0
0.193,0.00024,0.0469,0.968,0.109,0.0779,68.518,3.3328,2024.0,3.0,1.0,3.0,wellness,43,0
0.193,0.131,0.0444,0.91,0.106,0.0379,76.125,2.6532666666666667,2022.0,3.0,1.0,3.0,wellness,49,0
0.137,0.00159,0.0443,0.967,0.122,0.0355,142.127,3.41785,2023.0,9.0,1.0,4.0,wellness,48,0
0.158,0.00178,0.0497,0.881,0.11,0.0378,136.305,2.433333333333333,2023.0,1.0,1.0,5.0,wellness,48,0
0.27,0.00718,0.0419,0.918,0.113,0.197,74.412,2.2827166666666665,2022.0,3.0,1.0,4.0,wellness,44,0
0.0654,0.00109,0.0414,0.831,0.0981,0.125,70.223,2.925,2023.0,9.0,1.0,4.0,wellness,47,0
0.182,0.00759,0.0425,0.95,0.0918,0.0338,73.841,2.975,2024.0,0.0,1.0,3.0,wellness,43,0
0.175,0.00184,0.0414,0.956,0.0989,0.147,73.583,2.9882333333333335,2023.0,10.0,1.0,4.0,wellness,62,0
0.15,0.00229,0.0506,0.919,0.0869,0.113,68.712,2.847583333333333,2023.0,10.0,1.0,3.0,wellness,44,0
0.195,0.00514,0.0395,0.917,0.106,0.0944,67.551,3.039833333333333,2023.0,3.0,1.0,3.0,wellness,47,0
0.208,0.00125,0.0422,0.843,0.104,0.112,72.004,3.183333333333333,2023.0,0.0,1.0,4.0,wellness,45,0
0.137,0.00203,0.0438,0.965,0.104,0.0968,141.008,2.51785,2023.0,9.0,1.0,5.0,wellness,45,0
0.158,0.0058,0.0646,0.94,0.11,0.0329,109.481,3.9673,2023.0,1.0,1.0,3.0,wellness,48,0
0.1,0.0123,0.048,0.937,0.108,0.0379,89.764,2.98885,2024.0,2.0,1.0,3.0,wellness,47,0
0.32,0.428,0.0384,0.944,0.11,0.0382,119.985,2.5234666666666667,2010.0,3.0,0.0,4.0,classical,52,0
0.508,0.623,0.0297,0.913,0.108,0.179,124.006,4.314516666666667,2019.0,9.0,0.0,4.0,classical,39,0
